Postal_Code	Name	Lon	Lat	Language
9660	Brakel	3.76382	50.80276	NL
9050	Gentbrugge	3.7640148	51.0342951	NL
9041	Oostakker	3.7642304	51.099713	NL
7350	Hainin	3.7656597	50.4306618	NL
7334	Hautrage	3.7659709	50.4792056	NL
7803	Bouvignies	3.7664662	50.6467287	NL
7950	Ladeuze	3.76861	50.56447	NL
7387	Fayt-le-Franc	3.77132	50.3581	NL
9820	Lemberge	3.7729677	50.9781227	NL
7951	Tongre-Notre-Dame	3.7755504	50.5814329	NL
7387	Athis	3.77806	50.36563	NL
9860	Moortsele	3.779462	50.9590134	NL
7862	Ogy	3.7806795	50.7207024	NL
9620	Velzeke-Ruddershove	3.7808616	50.8856442	NL
9042	Desteldonk	3.7825691	51.1220868	NL
7370	Dour	3.7827922	50.4000125	NL
7804	Rebaix	3.7835209	50.6604453	NL
9860	Scheldewindeke	3.7855184	50.9383982	NL
9620	Sint-Goriks-Oudenhove	3.7860345	50.853376	NL
9620	Strijpen	3.7876333	50.8680225	NL
7800	Ath	3.7882733	50.6335009	NL
7950	Tongre-Saint-Martin	3.78884	50.58693	NL
7332	Sirault	3.7899285	50.5041746	NL
7334	Villerot	3.7905933	50.4865886	NL
9860	Landskouter	3.7928735	50.9683883	NL
7387	Erquennes	3.79349	50.35941	NL
9860	Balegem	3.7934984	50.9204927	NL
7332	Neufmaison	3.7936731	50.5293542	NL
9620	Sint-Maria-Oudenhove (Zottegem)	3.7961149	50.8332892	NL
7300	Boussu	3.7969506	50.425877	NL
9090	Gontrode	3.7972911	50.9834948	NL
9661	Parike	3.7979447	50.7848195	NL
7861	Wannebecq	3.7997435	50.6944009	NL
9070	Destelbergen	3.800096	51.054075	NL
9090	Melle	3.8003144	51.0036716	NL
9070	Heusden (O.-Vl.)	3.80398	51.02735	NL
7810	Maffle	3.8057979	50.6169973	NL
7370	Blaugies	3.8058371	50.372016	NL
7800	Lanquesaint	3.8065319	50.6532856	NL
7950	Chi?res	3.806936	50.583986	NL
9660	Everbeek	3.8082788	50.7629802	NL
9620	Elene	3.8102911	50.890414	NL
7863	Ghoy	3.8103491	50.7298753	NL
9620	Zottegem	3.8107094	50.8695474	NL
7333	Tertre	3.8118542	50.4668162	NL
9060	Zelzate	3.8124066	51.1982678	NL
9860	Gijzenzele	3.8154698	50.9705888	NL
9860	Oosterzele	3.815505	50.9467656	NL
9042	Sint-Kruis-Winkel	3.8158001	51.1558401	NL
7811	Arbre (Ht.)	3.8165211	50.6124045	NL
7861	Papignies	3.8165855	50.6863766	NL
7822	Isi?es	3.8176928	50.665394	NL
7330	Saint-Ghislain	3.8183635	50.4490864	NL
9620	Erwetegem	3.8187486	50.8534264	NL
9042	Mendonk	3.8193015	51.1447934	NL
7340	Warquignies	3.8216781	50.4010549	NL
9572	Sint-Martens-Lierde	3.8227044	50.8046682	NL
7301	Hornu	3.82627	50.43634	NL
9500	Zarlardinge	3.8286395	50.7621167	NL
9620	Godveerdegem	3.8299361	50.862263	NL
9620	Leeuwergem	3.8302773	50.8881102	NL
9620	Grotenberge	3.8334131	50.8730328	NL
7860	Lessines	3.8348594	50.7047124	NL
9620	Oombergen (Zottegem)	3.8370058	50.8990217	NL
7331	Baudour	3.8377399	50.4832756	NL
9080	Lochristi	3.8378336	51.0974848	NL
9570	Lierde	3.8381658	50.8190695	NL
7340	P?urages	3.8383261	50.4048263	NL
7941	Attre	3.8384917	50.6067064	NL
9570	Sint-Maria-Lierde	3.8390631	50.8183551	NL
9570	Deftinge	3.8396638	50.7873351	NL
9500	Goeferdinge	3.8414944	50.7673697	NL
7340	Wasmes	3.8449946	50.4219636	NL
7390	Wasmuel	3.8453838	50.4456324	NL
7822	Meslin-l'Ev?ue	3.8474277	50.649351	NL
7340	Colfontaine	3.85	50.4	NL
7942	M?ergnies-lez-Lens	3.8525209	50.60734	NL
7870	Bauffe	3.8531354	50.56992	NL
9270	Laarne	3.8535642	51.0304277	NL
7864	Deux-Acren	3.8540312	50.7289132	NL
9550	Hillegem	3.8541872	50.8955518	NL
9520	Sint-Lievens-Houtem	3.8544167	50.9206626	NL
7940	Brugelette	3.8545291	50.5991751	NL
9571	Hemelveerdegem	3.8569442	50.8069634	NL
7050	Herchies	3.8576244	50.5275483	NL
7866	Ollignies	3.8591532	50.6846628	NL
9185	Wachtebeke	3.86055	51.17095	NL
9230	Westrem	3.8613947	50.969757	NL
9080	Zaffelare	3.8618077	51.1324891	NL
9500	Nederboelare	3.8630757	50.7707473	NL
9500	Overboelare	3.8630955	50.7622737	NL
7390	Quaregnon	3.8645777	50.4443909	NL
9520	Bavegem	3.8657862	50.9442706	NL
9500	Geraardsbergen	3.8723864	50.7704243	NL
9230	Massemen	3.8734909	50.9808891	NL
7080	La Bouverie	3.8747222	50.4055556	NL
9550	Steenhuize-Wijnhuize	3.8757417	50.8457249	NL
7080	Sars-la-Bruy?e	3.87611	50.37247	NL
7822	Ghislenghien	3.8774062	50.6565066	NL
7940	Cambron-Casteau	3.8801355	50.5890218	NL
9080	Beervelde	3.8805757	51.0800983	NL
9521	Letterhoutem	3.8820403	50.9263891	NL
7050	Erbaut	3.8841662	50.5329492	NL
9550	Sint-Lievens-Esse	3.8855951	50.8570756	NL
7080	Eugies (Frameries)	3.88777	50.39021	NL
7823	Gibecq	3.887925	50.6383168	NL
7866	Bois-de-Lessines	3.8881698	50.6968993	NL
7830	Hellebecq	3.8882654	50.6633699	NL
7012	Fl?u	3.8889901	50.4336915	NL
9230	Wetteren	3.8896461	51.0028673	NL
7943	Gages	3.8905197	50.606841	NL
9500	Ophasselt	3.8913282	50.8211821	NL
9552	Borsbeke	3.8932	50.9048954	NL
9506	Schendelbeke	3.8948669	50.7957523	NL
9520	Vlierzele	3.8956082	50.9312501	NL
7050	Erbisoeul	3.8966431	50.5161101	NL
7040	Blaregnies	3.89704	50.35715	NL
9550	Herzele	3.8986569	50.8535314	NL
9080	Zeveneken	3.8988663	51.1074665	NL
7012	Jemappes	3.8990501	50.4479352	NL
7080	Frameries	3.9	50.4	NL
7870	Lens	3.9005816	50.5566517	NL
7040	Aulnois	3.902	50.34048	NL
7011	Ghlin	3.9020509	50.4742291	NL
9340	Oordegem	3.9028634	50.9565245	NL
9520	Zonnegem	3.9087653	50.9262262	NL
9551	Ressegem	3.9096039	50.8920412	NL
7050	Jurbise	3.9107946	50.5328889	NL
7830	Gondregnies	3.911932	50.6272859	NL
9550	Woubrechtegem	3.9158202	50.8729342	NL
9500	Onkerzele	3.9164649	50.7854778	NL
7040	Genly	3.9167	50.39338	NL
7870	Cambron-Saint-Vincent	3.9170981	50.5819027	NL
9500	Moerbeke	3.9179326	50.752437	NL
9270	Kalken	3.9183591	51.0383253	NL
9420	Burst	3.9202801	50.9134028	NL
9506	Smeerebbe-Vloerzegem	3.9210352	50.815712	NL
9260	Serskamp	3.9221247	50.99082	NL
9500	Viane	3.9227668	50.7435153	NL
7033	Cuesmes	3.9240678	50.4362266	NL
7830	Silly	3.924992	50.647385	NL
9550	Sint-Antelinks	3.9253359	50.850217	NL
9506	Idegem	3.9267805	50.7999931	NL
7040	Qu?y	3.9274387	50.3543123	NL
9340	Smetlede	3.9277109	50.9660082	NL
7830	Fouleng	3.927783	50.6182079	NL
9420	Bambrugge	3.9287832	50.9218777	NL
9260	Schellebelle	3.9288305	51.0115409	NL
9420	Vlekkem	3.931606	50.936432	NL
7080	Noirchain	3.93218	50.40176	NL
7040	Qu?y-le-Petit	3.93351	50.36854	NL
7830	Bassilly	3.9336848	50.6767826	NL
9420	Aaigem	3.9372245	50.889158	NL
7040	Bougnies	3.93863	50.38694	NL
7870	Lombise	3.9392615	50.5996637	NL
1547	Bever	3.940144	50.718269	NL
1547	Bievene	3.940144	50.718269	FR
9180	Moerbeke-Waas	3.94401	51.173409	NL
7870	Montignies-lez-Lens	3.9441093	50.5642943	NL
9506	Grimminge	3.9441263	50.7938805	NL
9420	Ottergem	3.9446055	50.9338291	NL
9400	Voorde	3.9448617	50.8246285	NL
7050	Masnuy-Saint-Jean (Jurbise)	3.9451238	50.5310497	NL
9506	Zandbergen	3.9461797	50.7946427	NL
7024	Ciply	3.9462109	50.4219839	NL
9290	Overmere	3.9466434	51.0465707	NL
7040	Goegnies-Chauss?	3.94686	50.34235	NL
7040	Qu?y-le-Grand	3.94721	50.36065	NL
9340	Impe	3.9498849	50.9604418	NL
9290	Uitbergen	3.9541747	51.022548	NL
7040	Asquillies	3.95447	50.40066	NL
7830	Thoricourt	3.9550981	50.6113357	NL
7020	Nimy	3.9552523	50.4765848	NL
9420	Erondegem	3.9554259	50.9408215	NL
9340	Wanzele	3.9558401	50.9741071	NL
7000	Mons	3.9566904	50.4542165	NL
9404	Aspelare	3.957471	50.8433311	NL
7022	Mesvin	3.9582718	50.4259641	NL
9160	Eksaarde	3.9586263	51.1471563	NL
9450	Heldergem	3.960628	50.8749786	NL
7022	Hyon	3.9607279	50.4395855	NL
7050	Masnuy-Saint-Pierre	3.960863	50.5364971	NL
7020	Maisi?es	3.965319	50.4885712	NL
9400	Appelterre-Eichem	3.9669736	50.8187951	NL
7022	Nouvelles	3.9671418	50.4104361	NL
9420	Mere	3.968053	50.9224188	NL
9506	Waarbeke	3.9687964	50.7782217	NL
9420	Erpe-Mere	3.9702778	50.9280556	NL
1570	Galmaarden	3.9709758	50.7529396	NL
9260	Wichelen	3.9735809	51.0048213	NL
9400	Nederhasselt	3.9751089	50.8468981	NL
9420	Erpe	3.9768861	50.9338285	NL
9340	Lede	3.9773269	50.9658713	NL
7010	S.H.A.P.E. Belgi·3.9823343	50.5051355	NL	
7010	S.H.A.P.E. Belgique	3.9823343	50.5051355	FR
7041	Havay	3.98337	50.36155	NL
8600	Driekapellen	3.9862194	50.7063183	NL
9506	Nieuwenhove	3.9866164	50.7875782	NL
7022	Harveng	3.987102	50.3946189	NL
9160	Daknam	3.987354	51.1278368	NL
7032	Spiennes	3.989321	50.4251859	NL
1541	Sint-Pieters-Kapelle (Bt.)	3.9899741	50.7070524	NL
9451	Kerksken	3.9920928	50.8902903	NL
9160	Lokeren	3.9940663	51.1023413	NL
7830	Graty	3.9960425	50.6319712	NL
7063	Chauss?-Notre-Dame-Louvignies	3.9983062	50.5927405	NL
9406	Outer	3.9993364	50.8416281	NL
7063	Neufvilles	4.0026575	50.5685485	NL
9320	Nieuwerkerken (Aalst)	4.0046831	50.9234243	NL
9450	Haaltert	4.0056515	50.90244	NL
9290	Berlare	4.0058218	51.0174273	NL
1570	Tollembeek	4.006775	50.7410978	NL
9401	Pollare	4.0068855	50.8172312	NL
7034	Obourg	4.0091225	50.4742413	NL
7030	Saint-Symphorien	4.0118304	50.4378687	NL
7061	Casteau (Soignies)	4.0133385	50.5159354	NL
9200	Schoonaarde	4.0151259	51.0035338	NL
7850	Marcq	4.0154	50.6914447	FR
7850	Mark	4.0154	50.6914447	NL
7022	Harmignies	4.0174614	50.4060459	NL
9450	Denderhoutem	4.0184815	50.8709652	NL
9400	Ninove	4.018803	50.8336435	NL
7034	Saint-Denis (Ht.)	4.0192594	50.4910335	NL
9308	Hofstade (O.-Vl.)	4.02168	50.96915	NL
9400	Denderwindeke	4.0247359	50.7980879	NL
1570	Vollezele	4.0252744	50.7607201	NL
7830	Hoves (Ht.)	4.0356997	50.6707875	NL
7041	Givry	4.03584	50.37943	NL
9190	Stekene	4.04	51.2061111	NL
9240	Zele	4.0403498	51.0700765	NL
9402	Meerbeke	4.0407347	50.8238384	NL
9300	Aalst	4.0409133	50.937793	NL
7031	Villers-Saint-Ghislain	4.0409306	50.4320932	NL
7850	Edingen	4.0418582	50.6947421	NL
7850	Enghien	4.0418874	50.6947227	NL
7060	Horrues	4.0427256	50.6085349	NL
9112	Sinaai-Waas	4.0444238	51.1563307	NL
7021	Havr·4.0453246	50.4639119	NL	
7061	Thieusies	4.0482964	50.5151741	NL
9472	Iddergem	4.0487529	50.8745041	NL
9308	Gijzegem	4.051058	50.9837657	NL
9400	Lieferinge	4.0525752	50.7919279	NL
1540	Herne	4.0536565	50.7233164	NL
9200	Appels	4.0541409	51.0293011	NL
9400	Okegem	4.0555127	50.8554922	NL
9473	Welle	4.055587	50.8990369	NL
7060	Soignies	4.0573135	50.5777389	NL
7120	Vellereille-le-Sec	4.05847	50.40195	NL
7070	Gottignies	4.06031	50.49657	NL
9320	Erembodegem (Aalst)	4.060892	50.9206095	NL
9200	Oudegem	4.0612485	51.0091316	NL
9403	Neigem	4.0618153	50.8033904	NL
7120	Rouveroy (Ht.)	4.06213	50.35544	NL
1755	Oetingen	4.06312	50.77347	NL
9310	Herdersem	4.0659206	50.9700983	NL
7070	Ville-sur-Haine (Le Roeulx)	4.06913	50.47529	NL
9200	Mespelare	4.0691846	50.9960845	NL
7090	Steenkerque (Ht.)	4.06922	50.64325	NL
9470	Denderleeuw	4.0707683	50.884149	NL
1760	Pamel	4.07101	50.84495	NL
6560	Grand-Reng	4.07478	50.33062	NL
9190	Kemzeke	4.0756996	51.2062441	NL
7120	Croix-lez-Rouveroy	4.07692	50.36152	NL
7110	Boussoit	4.07783	50.46022	NL
7120	Haulchin	4.08188	50.3843	NL
7850	Lettelingen	4.0829937	50.6913651	NL
7850	Petit-Enghien	4.0829937	50.6913651	NL
7120	Peissant	4.0833333	50.3833333	NL
7120	Estinnes	4.0833333	50.3833333	NL
9170	De Klinge	4.0833333	51.25	NL
9280	Wieze	4.0836695	50.9786176	NL
9250	Waasmunster	4.0844444	51.1097222	NL
9111	Belsele (Sint-Niklaas)	4.0861828	51.1428369	NL
1770	Liedekerke	4.08729	50.86891	NL
1760	Roosdaal	4.0879776	50.8314294	NL
7090	Petit-Roeulx-lez-Braine	4.0886	50.62539	NL
9280	Denderbelle	4.0907494	51.0009562	NL
7070	Thieu	4.09152	50.47363	NL
7120	Estinnes-au-Mont	4.09623	50.39652	NL
9170	Sint-Pauwels	4.0977458	51.193303	NL
9310	Moorsel	4.0983842	50.9478217	NL
1790	Teralfene	4.0987022	50.8922688	NL
7062	Naast	4.0991332	50.5543555	NL
7110	Maurage	4.09927	50.4567	NL
1540	Herfelingen	4.0998655	50.7477711	NL
9200	Dendermonde	4.1019931	51.0254867	NL
7120	Estinnes-au-Val	4.10407	50.41115	NL
7130	Bray	4.10543	50.43164	NL
9200	Grembergen	4.1056631	51.0550925	NL
7070	Le Roeulx	4.105882	50.501765	NL
1790	Hekelgem	4.1084956	50.9072267	NL
1760	Onze-Lieve-Vrouw-Lombeek	4.1101502	50.8197588	NL
7120	Fauroeulx	4.1104	50.37022	NL
6560	Erquelinnes	4.1113839	50.3073558	NL
1670	Heikruis	4.11211	50.73504	NL
9200	Sint-Gillis-bij-Dendermonde	4.1126682	51.0174597	NL
1790	Affligem	4.11281	50.9084	NL
9280	Lebbeke	4.1166667	51	NL
1760	Strijtem	4.1173658	50.8412507	NL
1755	Gooik	4.1180489	50.7952811	NL
7130	Binche	4.1185307	50.4278907	NL
1755	Kester	4.11935	50.76428	NL
1755	Leerbeek	4.11943	50.77787	NL
1430	Bierghes	4.1195104	50.6956998	NL
7110	Str?y-Bracquegnies	4.12	50.48055	NL
9170	Sint-Gillis-Waas	4.127268	51.219951	NL
1430	Rebecq	4.132162	50.665625	NL
1430	Rebecq-Rognon	4.1326563	50.6659293	NL
7134	P?onnes-lez-Binche	4.1333333	50.4333333	NL
9310	Meldert (O.-Vl.)	4.1354329	50.934325	NL
9220	Hamme (O.-Vl.)	4.13593	51.10042	NL
1670	Pepingen	4.1360863	50.7360287	NL
1670	Bogaarden	4.13632	50.74	NL
1790	Essene	4.1364265	50.9015743	NL
1761	Borchtlombeek	4.139768	50.8475374	NL
7090	Braine-le-Comte	4.141006	50.608334	NL
9310	Baardegem	4.141577	50.9549555	NL
9140	Elversele	4.1433446	51.1145439	NL
7110	Houdeng-Aimeries	4.1446	50.48578	NL
9170	Meerdonk	4.145993	51.2607213	NL
6560	Bersillies-l'Abbaye	4.14788	50.26108	NL
7100	Trivi?es	4.14802	50.45041	NL
7131	Waudrez	4.14948	50.41332	NL
7120	Vellereille-les-Brayeux	4.15195	50.3793	NL
7070	Mignault	4.15313	50.528	NL
7190	Ecaussinnes-d'Enghien	4.1538788	50.5608812	NL
1674	Bellingen	4.15399	50.7408	NL
6560	Solre-sur-Sambre	4.15428	50.30781	NL
7110	Houdeng-Goegnies (La Louvi?e)	4.15428	50.48815	NL
9100	Sint-Niklaas	4.1544255	51.1559033	NL
1750	Sint-Kwintens-Lennik	4.15481	50.80422	NL
9220	Moerzeke	4.1557302	51.0666518	NL
1742	Sint-Katherina-Lombeek	4.1559883	50.8732586	NL
6594	Beauwelz	4.15651	50.01401	NL
1430	Quenast	4.157332	50.6729162	NL
9200	Baasrode	4.1577249	51.0378102	NL
1480	Saintes	4.15817	50.70615	NL
7100	Saint-Vaast	4.16036	50.45431	NL
1741	Wambeek	4.1628356	50.8532484	NL
6567	Merbes-le-Ch?eau	4.1645212	50.3244185	NL
6470	Sivry-Rance	4.1666667	50.1666667	NL
1750	Sint-Martens-Lennik	4.16778	50.8122	NL
1750	Lennik	4.16778	50.8122	FR
7130	Battignies	4.16889	50.41691	NL
7090	Hennuy?es	4.1696	50.63843	NL
6567	Merbes-Sainte-Marie	4.1708963	50.3557862	NL
1745	Mazenzele	4.1711583	50.942789	NL
1671	Elingen	4.17119	50.77926	NL
6470	Grandrieu	4.1720392	50.2007845	NL
7190	Ecaussinnes	4.1724	50.5606	NL
9130	Kallo (Kieldrecht)	4.17398	51.2915	NL
9130	Kieldrecht (Beveren)	4.1755238	51.2894202	NL
6560	Hantes-Wih?ies	4.17712	50.30642	NL
9100	Nieuwkerken-Waas	4.1775401	51.1935108	NL
7191	Ecaussinnes-Lalaing	4.1775465	50.5700581	NL
6593	Macquenoise	4.17862	49.97559	NL
6590	Momignies	4.1789941	50.031015	NL
1740	Ternat	4.1808317	50.8698353	NL
1673	Beert	4.18184	50.74103	NL
7190	Marche-lez-Ecaussinnes	4.1819002	50.5469243	NL
6470	Sivry	4.182086	50.1660176	NL
1745	Opwijk	4.1833333	50.9666667	NL
7090	Henripont	4.1854	50.59933	NL
6567	Labuissi?e	4.1854165	50.315854	NL
9130	Verrebroek	4.1888455	51.2555891	NL
1750	Gaasbeek	4.18893	50.79987	NL
7100	La Louvi?e	4.1892216	50.469385	NL
2880	Weert	4.190123	51.1034075	NL
7100	Haine-Saint-Paul	4.19126	50.45313	NL
2880	Mariekerke (Bornem)	4.1923418	51.0634883	NL
6560	Montignies-Saint-Christophe	4.1934	50.28146	NL
9120	Vrasene	4.1944794	51.2193961	NL
7134	Ressaix	4.19475	50.42188	NL
1703	Schepdaal	4.1958272	50.8383485	NL
6500	Leugnies	4.19721	50.21925	NL
1600	Oudenaken	4.19938	50.78068	NL
1600	Sint-Laureins-Berchem	4.19938	50.78681	NL
7100	Haine-Saint-Pierre	4.1996	50.45413	NL
1480	Tubize	4.2026	50.69054	NL
9255	Buggenhout	4.204424	51.014359	NL
1730	Asse	4.2048959	50.9054755	NL
7133	Buvrinnes	4.20524	50.38873	NL
1460	Virginal-Samme	4.20587	50.63983	NL
7134	Epinois	4.20728	50.40558	NL
6591	Macon	4.20912	50.05062	NL
2890	Sint-Amands	4.20946	51.05595	NL
6500	Leval-Chaudeville	4.20949	50.23554	NL
6542	Sars-la-Buissi?e	4.2098006	50.3397381	NL
9140	Temse	4.210125	51.12879	NL
7181	Familleureux	4.2110894	50.522862	NL
1700	Sint-Martens-Bodegem	4.2128916	50.8614672	NL
6567	Fontaine-Valmont	4.2155052	50.3180022	NL
6543	Bienne-lez-Happart	4.216185	50.3521841	NL
7134	Leval-Trahegnies	4.21766	50.41653	NL
1700	Sint-Ulriks-Kapelle	4.2182047	50.8790042	NL
9255	Opdorp	4.21918	51.02806	NL
1480	Oisquercq	4.21985	50.66989	NL
1502	Lembeek	4.2200436	50.7140616	NL
7090	Ronqui?es	4.22094	50.6079	NL
7170	Bois-d'Haine	4.22108	50.50407	NL
1480	Clabecq	4.22163	50.69212	NL
9140	Tielrode	4.2217467	51.1295276	NL
6470	Montbliart	4.2240647	50.1344705	NL
6470	Sautin	4.2257553	50.1636283	NL
1730	Mollem	4.22636	50.9313	NL
7170	Fayt-lez-Manage	4.22764	50.48706	NL
6592	Monceau-Imbrechies	4.22773	50.03796	NL
7140	Morlanwelz	4.2297719	50.4523812	NL
7170	La Hestre	4.2299939	50.475919	NL
1602	Vlezenbeek	4.23213	50.80785	NL
1785	Merchtem	4.2333333	50.95	NL
7141	Mont-Sainte-Aldegonde	4.23345	50.43056	NL
1500	Halle	4.2349129	50.7324848	NL
6500	Thirimont	4.23585	50.25915	NL
6540	Mont-Sainte-Genevi?e	4.2365499	50.3722603	NL
7170	Manage	4.237712	50.499402	NL
9120	Haasdonk	4.2378789	51.1810333	NL
1730	Bekkerzeel	4.23803	50.88523	NL
6460	Baili?re	4.23844	50.06919	NL
2880	Bornem	4.2404586	51.0996057	NL
2890	Oppuurs	4.24199	51.06607	NL
1600	Sint-Pieters-Leeuw	4.242743	50.7842441	NL
6460	Salles	4.24463	50.05544	NL
6530	Leers-et-Fosteau	4.2457958	50.3044451	NL
1840	Malderen	4.24629	51.02033	NL
6500	Solre-Saint-G?y	4.24894	50.21623	NL
6500	Beaumont	4.2497858	50.2190423	NL
1702	Groot-Bijgaarden	4.2500012	50.8719066	NL
1701	Itterbeek	4.2500689	50.8381387	NL
7181	Feluy	4.250265	50.562207	NL
1730	Kobbegem	4.25104	50.90862	NL
6596	Forge-Philippe	4.25299	49.96687	NL
9120	Beveren-Waas	4.253543	51.21413	NL
7170	Bellecourt	4.25438	50.48307	NL
7141	Carni?es	4.2549	50.44139	NL
6596	Seloignes	4.25613	50.01525	NL
2890	Lippelo	4.2586	51.04215	NL
6533	Bierc?	4.2594865	50.3245498	NL
6460	Villers-la-Tour	4.26131	50.03601	NL
1700	Dilbeek	4.2620632	50.8464512	NL
1460	Ittre	4.2632352	50.6326887	NL
1501	Buizingen	4.263916	50.7392326	NL
9130	Doel	4.2649749	51.3105976	NL
6460	Chimay	4.2660214	50.0844529	NL
1785	Brussegem	4.26608	50.92574	NL
6540	Lobbes	4.2662585	50.3682434	NL
6500	Renlies	4.26651	50.19108	NL
1840	Steenhuffel	4.26716	50.99577	NL
2880	Hingene	4.2687874	51.1032985	NL
1440	Braine-le-Ch?eau	4.2689347	50.6802986	NL
6470	Rance	4.26913	50.14337	NL
9140	Steendorp	4.2706342	51.1258102	NL
6150	Anderlues	4.2711111	50.4066667	NL
7180	Seneffe	4.2721491	50.5285674	NL
1654	Huizingen	4.27369	50.74657	NL
1731	Zellik	4.27401	50.88449	NL
7181	Arquennes	4.2748602	50.5678375	NL
1404	Bornival	4.27629	50.60184	NL
1731	Relegem	4.27702	50.89908	NL
1651	Lot	4.27707	50.76778	NL
6460	Robechies	4.27725	50.07275	NL
9120	Kallo (Beveren-Waas)	4.2786812	51.2526476	NL
2870	Liezele	4.28023	51.06082	NL
2040	Lillo	4.28026	51.30436	NL
1785	Hamme (Bt.)	4.28061	50.92042	NL
9120	Melsele	4.2822314	51.2224882	NL
7160	Chapelle-lez-Herlaimont	4.2833333	50.4666667	NL
6500	Barben?n	4.28346	50.22307	NL
6532	Ragnies	4.2841508	50.3085551	NL
7160	Godarville	4.28842	50.49626	NL
1400	Monstreux	4.28884	50.59803	NL
2870	Puurs	4.28925	51.075	NL
9150	Rupelmonde	4.2903448	51.1274074	NL
6460	Saint-Remy (Ht.)	4.29193	50.04538	NL
6530	Thuin	4.2928918	50.3414098	NL
6511	Str? (Ht.)	4.29443	50.28045	NL
1082	Berchem-Sainte-Agathe	4.295748	50.865341	FR
1082	Sint-Agatha-Berchem	4.295748	50.865341	NL
7160	Pi?on	4.29622	50.43749	NL
2040	Antwerpen	4.2964605	51.3418306	NL
1440	Wauthier-Braine	4.29806	50.68121	NL
1461	Haut-Ittre	4.29825	50.65357	NL
9150	Bazel	4.2983585	51.147512	NL
1601	Ruisbroek (Bt.)	4.29862	50.79035	NL
1653	Dworp	4.30109	50.72949	NL
1083	Ganshoren	4.30253	50.87113	NL
1840	Londerzeel	4.3026	51.00311	NL
6440	Vergnies	4.3047818	50.1988476	NL
1780	Wemmel	4.306408	50.906141	NL
2040	Zandvliet	4.30716	51.35965	NL
1070	Anderlecht	4.308187	50.8365808	NL
6531	Biesme-sous-Thuin	4.3087831	50.3220429	NL
1861	Wolvertem	4.30927	50.95088	NL
7181	Petit-Roeulx-lez-Nivelles	4.3107658	50.5548179	NL
6440	Fourbechies	4.3107812	50.1636881	NL
6536	Donstiennes	4.3113889	50.2855556	NL
1650	Beersel	4.3120069	50.7686913	NL
9150	Kruibeke	4.3123069	51.1706378	NL
2040	Berendrecht	4.31409	51.34287	NL
1620	Drogenbos	4.3166667	50.7833333	NL
1080	Molenbeek-Saint-Jean	4.3166667	50.85	FR
1080	Sint-Jans-Molenbeek	4.3166667	50.85	NL
6183	Trazegnies	4.3171534	50.4595342	NL
5650	Clermont (Nam.)	4.31917	50.26027	NL
6141	Forchies-la-Marche	4.32036	50.43664	NL
2870	Breendonk	4.32204	51.04309	NL
6140	Fontaine-l'Ev?ue	4.3249526	50.4100558	NL
2070	Zwijndrecht	4.32659	51.21904	NL
1190	Forest	4.32675	50.81745	FR
1190	Vorst	4.32675	50.81745	NL
6464	Forges	4.32792	50.02576	NL
6440	Froidchapelle	4.3282168	50.1500253	NL
1860	Meise	4.3302827	50.9478621	NL
1081	Koekelberg	4.330334	50.859029	NL
1400	Nivelles	4.3308649	50.5886574	NL
6536	Thuillies	4.3309528	50.3003425	NL
2870	Ruisbroek (Antw.)	4.33107	51.08799	NL
6142	Leernes	4.33217	50.39821	NL
1630	Linkebeek	4.3333333	50.7666667	NL
1180	Brussel (Ukkel)	4.3333333	50.8	NL
1180	Uccle	4.3333333	50.8	FR
1180	Ukkel	4.3333333	50.8	NL
1090	Jette	4.3338889	50.8730556	NL
6181	Gouy-lez-Pi?on	4.3342955	50.4908073	NL
2845	Niel	4.334816	51.108922	NL
1880	Ramsdonk	4.33519	51.01483	NL
6461	Virelles	4.33526	50.06582	NL
1652	Alsemberg	4.33613	50.74163	NL
2620	Hemiksem	4.33834	51.14518	NL
1060	Saint-Gilles	4.3402184	50.8301436	FR
1060	Sint-Gillis	4.3402184	50.8301436	NL
1180	Bruxelles (Uccle)	4.34067	50.80241	NL
6464	Bourlers	4.341	50.02716	NL
2627	Schelle	4.341279	51.125843	NL
2070	Burcht	4.34148	51.20367	NL
1421	Ophain-Bois-Seigneur-Isaac	4.34886	50.66642	NL
6182	Souvret	4.3497084	50.4506298	NL
2660	Hoboken (Antwerpen)	4.34992	51.1775732	NL
1049	E.U.-Commissie	4.35023	50.83862	NL
6111	Landelies	4.35075	50.3798	NL
1005	Brusselse Hoofdstedelijke Raad	4.3514335	50.8448768	NL
1000	Brussel	4.3515499	50.8427501	NL
1000	Bruxelles	4.3515499	50.8427501	FR
6534	Goz?	4.351614	50.3334575	NL
1880	Nieuwenrode	4.35229	50.97857	NL
1420	Braine-l'Alleud	4.3538379	50.6969022	NL
1401	Baulers	4.35387	50.61341	NL
5650	Castillon	4.35428	50.24669	NL
6441	Erpion	4.3555674	50.2115372	NL
1853	Strombeek-Bever	4.35564	50.9103739	NL
2830	Tisselt	4.35717	51.03437	NL
1640	Rhode-Saint-Genese	4.35753	50.74594	FR
1640	Sint-Genesius-Rode	4.35753	50.74594	NL
1020	Laeken (Bruxelles)	4.3580002	50.884218	FR
1020	Laken (Brussel)	4.3580002	50.884218	NL
6230	Pont-·Celles	4.3581617	50.513555	NL
1045	D.I.V.	4.3599077	50.8581573	NL
6030	Goutroux	4.3607435	50.4068438	NL
